Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID
172878266,536.4,C24H24O14,C1C2=C(C=C(C=C2OC(=C1O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)CC(=O)O)O)O)O)C4=CC(=C(C=C4)O)O)O)O,"3-[[(2R,3S,4S,5R,6S)-6-[[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4H-chromen-3-yl]oxy]-3,4,5-trihydroxyoxan-2-yl]methoxy]-3-oxopropanoic acid",0,0,C25H26O14,
172871424,458.5,C28H26O6,C1=CC(=CC=C1CCC2=CC(=C(C=C2O)O)OC3=CC=C(C=C3)CCC4=CC(=C(C=C4)O)O)O,"4-[4-[2-(3,4-dihydroxyphenyl)ethyl]phenoxy]-6-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C29H28O6,
172871416,458.5,C28H26O6,C1=CC(=CC(=C1)OC2=C(C=C(C(=C2)CCC3=CC=C(C=C3)O)O)O)CCC4=CC(=C(C=C4)O)O,"4-[3-[2-(3,4-dihydroxyphenyl)ethyl]phenoxy]-6-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C29H28O6,
172871366,474.5,C28H26O7,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2O)O)OC3=C(C=CC(=C3)CCC4=CC(=C(C=C4)O)O)O,"4-[5-[2-(3,4-dihydroxyphenyl)ethyl]-2-hydroxyphenoxy]-6-[2-(3-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C29H28O7,
172871364,474.5,C28H26O7,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2O)O)OC3=C(C=C(C=C3)CCC4=CC(=C(C=C4)O)O)O,"4-[4-[2-(3,4-dihydroxyphenyl)ethyl]-2-hydroxyphenoxy]-6-[2-(3-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C29H28O7,
172871314,458.5,C28H26O6,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2O)O)OC3=CC=C(C=C3)CCC4=CC(=C(C=C4)O)O,"4-[4-[2-(3,4-dihydroxyphenyl)ethyl]phenoxy]-6-[2-(3-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C29H28O6,
172871305,458.5,C28H26O6,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2O)O)OC3=CC=CC(=C3)CCC4=CC(=C(C=C4)O)O,"4-[3-[2-(3,4-dihydroxyphenyl)ethyl]phenoxy]-6-[2-(3-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C29H28O6,
172871124,474.5,C28H26O7,C1=CC(=CC(=C1)O)CCC2=CC(=CC(=C2)OC3=C(C=C(C=C3O)CCC4=CC(=C(C=C4)O)O)O)O,"5-[2-(3,4-dihydroxyphenyl)ethyl]-2-[3-hydroxy-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]benzene-1,3-diol",0,0,C29H28O7,
172871123,474.5,C28H26O7,C1=CC(=CC(=C1)O)CCC2=CC(=CC(=C2)OC3=CC(=CC(=C3O)O)CCC4=CC(=C(C=C4)O)O)O,"5-[2-(3,4-dihydroxyphenyl)ethyl]-3-[3-hydroxy-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]benzene-1,2-diol",0,0,C29H28O7,
172871008,458.5,C28H26O6,C1=CC(=CC(=C1)O)CCC2=CC(=CC=C2)OC3=C(C=C(C=C3O)CCC4=CC(=C(C=C4)O)O)O,"5-[2-(3,4-dihydroxyphenyl)ethyl]-2-[3-[2-(3-hydroxyphenyl)ethyl]phenoxy]benzene-1,3-diol",0,0,C29H28O6,
172871007,472.5,C29H28O6,COC1=CC=CC(=C1)CCC2=CC(=CC=C2)OC3=CC(=CC(=C3O)O)CCC4=CC(=C(C=C4)O)O,"5-[2-(3,4-dihydroxyphenyl)ethyl]-3-[3-[2-(3-methoxyphenyl)ethyl]phenoxy]benzene-1,2-diol",0,0,C30H30O6,
172870976,458.5,C28H26O6,C1=CC(=C(C=C1CCC2=C(C=C(C=C2)O)C3=C(C=CC(=C3)O)CCC4=CC(=C(C=C4)O)O)O)O,"4-[2-[2-[2-[2-(3,4-dihydroxyphenyl)ethyl]-5-hydroxyphenyl]-4-hydroxyphenyl]ethyl]benzene-1,2-diol",0,0,C29H28O6,
172870974,458.5,C28H26O6,C1=CC(=C(C=C1CCC2=C(C=CC(=C2)O)C3=C(C=C(C=C3)O)CCC4=CC(=C(C=C4)O)O)O)O,"4-[2-[2-[2-[2-(3,4-dihydroxyphenyl)ethyl]-4-hydroxyphenyl]-5-hydroxyphenyl]ethyl]benzene-1,2-diol",0,0,C29H28O6,
172870871,410.5,C24H26O6,COC1=CC(=C(C=C1CCC2=CC(=C(C=C2)O)O)CCC3=CC(=C(C=C3)O)O)OC,"4-[2-[5-[2-(3,4-dihydroxyphenyl)ethyl]-2,4-dimethoxyphenyl]ethyl]benzene-1,2-diol",0,0,C25H28O6,
172870813,474.5,C28H26O7,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2)O)OC3=CC(=CC(=C3O)O)CCC4=CC(=C(C=C4)O)O,"5-[2-(3,4-dihydroxyphenyl)ethyl]-3-[2-hydroxy-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]benzene-1,2-diol",0,0,C29H28O7,
172870811,474.5,C28H26O7,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2)O)OC3=C(C=C(C=C3O)CCC4=CC(=C(C=C4)O)O)O,"5-[2-(3,4-dihydroxyphenyl)ethyl]-2-[2-hydroxy-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]benzene-1,3-diol",0,0,C29H28O7,
172870706,458.5,C28H26O6,C1=CC(=C(C=C1CCC2=CC(=C(C=C2)O)O)O)C3=C(C=C(C=C3)CCC4=CC(=C(C=C4)O)O)O,"4-[2-[4-[4-[2-(3,4-dihydroxyphenyl)ethyl]-2-hydroxyphenyl]-3-hydroxyphenyl]ethyl]benzene-1,2-diol",0,0,C29H28O6,
172870696,458.5,C28H26O6,C1=CC(=C(C=C1CCC2=C(C=C(C=C2)C3=CC(=C(C=C3)CCC4=CC(=C(C=C4)O)O)O)O)O)O,"4-[2-[4-[4-[2-(3,4-dihydroxyphenyl)ethyl]-3-hydroxyphenyl]-2-hydroxyphenyl]ethyl]benzene-1,2-diol",0,0,C29H28O6,
172870687,426.5,C28H26O4,C1=CC(=CC=C1CCC2=CC(=C(C=C2)O)O)C3=CC=C(C=C3)CCC4=CC(=C(C=C4)O)O,"4-[2-[4-[4-[2-(3,4-dihydroxyphenyl)ethyl]phenyl]phenyl]ethyl]benzene-1,2-diol",0,0,C29H28O4,
172870673,486.6,C30H30O6,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)CCC3=CC(=C(C=C3)O)O)OC)CCC4=CC(=C(C=C4)O)O,"4-[2-[4-[4-[2-(3,4-dihydroxyphenyl)ethyl]-3-methoxyphenyl]-2-methoxyphenyl]ethyl]benzene-1,2-diol",0,0,C31H32O6,
172870663,486.6,C30H30O6,COC1=C(C=CC(=C1)CCC2=CC(=C(C=C2)O)O)C3=C(C=C(C=C3)CCC4=CC(=C(C=C4)O)O)OC,"4-[2-[4-[4-[2-(3,4-dihydroxyphenyl)ethyl]-2-methoxyphenyl]-3-methoxyphenyl]ethyl]benzene-1,2-diol",0,0,C31H32O6,
172870660,546.6,C32H34O8,COC1=CC(=C(C=C1CCC2=CC(=C(C=C2)O)O)OC)C3=C(C=C(C(=C3)OC)CCC4=CC(=C(C=C4)O)O)OC,"4-[2-[4-[4-[2-(3,4-dihydroxyphenyl)ethyl]-2,5-dimethoxyphenyl]-2,5-dimethoxyphenyl]ethyl]benzene-1,2-diol",0,0,C33H36O8,
172870620,518.6,C30H30O8,COC1=C(C=C(C(=C1)C2=CC(=C(C=C2CCC3=CC(=C(C=C3)O)O)O)OC)CCC4=CC(=C(C=C4)O)O)O,"4-[2-[2-[2-[2-(3,4-dihydroxyphenyl)ethyl]-4-hydroxy-5-methoxyphenyl]-5-hydroxy-4-methoxyphenyl]ethyl]benzene-1,2-diol",0,0,C31H32O8,
172870618,518.6,C30H30O8,COC1=C(C=C(C(=C1)CCC2=CC(=C(C=C2)O)O)C3=CC(=C(C=C3CCC4=CC(=C(C=C4)O)O)OC)O)O,"4-[2-[2-[2-[2-(3,4-dihydroxyphenyl)ethyl]-5-hydroxy-4-methoxyphenyl]-4-hydroxy-5-methoxyphenyl]ethyl]benzene-1,2-diol",0,0,C31H32O8,
172870601,486.6,C30H30O6,COC1=CC(=C(C=C1)CCC2=CC(=C(C=C2)O)O)C3=C(C=CC(=C3)OC)CCC4=CC(=C(C=C4)O)O,"4-[2-[2-[2-[2-(3,4-dihydroxyphenyl)ethyl]-5-methoxyphenyl]-4-methoxyphenyl]ethyl]benzene-1,2-diol",0,0,C31H32O6,
172870598,486.6,C30H30O6,COC1=CC(=C(C=C1)C2=C(C=C(C=C2)OC)CCC3=CC(=C(C=C3)O)O)CCC4=CC(=C(C=C4)O)O,"4-[2-[2-[2-[2-(3,4-dihydroxyphenyl)ethyl]-4-methoxyphenyl]-5-methoxyphenyl]ethyl]benzene-1,2-diol",0,0,C31H32O6,
172870597,546.6,C32H34O8,COC1=C(C=C(C(=C1)CCC2=CC(=C(C=C2)O)O)C3=CC(=C(C=C3CCC4=CC(=C(C=C4)O)O)OC)OC)OC,"4-[2-[2-[2-[2-(3,4-dihydroxyphenyl)ethyl]-4,5-dimethoxyphenyl]-4,5-dimethoxyphenyl]ethyl]benzene-1,2-diol",0,0,C33H36O8,
172870582,546.6,C32H34O8,COC1=CC(=C(C=C1CCC2=CC(=C(C=C2)O)O)C3=C(C=C(C(=C3)CCC4=CC(=C(C=C4)O)O)OC)OC)OC,"4-[2-[5-[5-[2-(3,4-dihydroxyphenyl)ethyl]-2,4-dimethoxyphenyl]-2,4-dimethoxyphenyl]ethyl]benzene-1,2-diol",0,0,C33H36O8,
172870570,606.7,C34H38O10,COC1=C(C(=C(C=C1CCC2=CC(=C(C=C2)O)O)C3=C(C(=C(C(=C3)CCC4=CC(=C(C=C4)O)O)OC)OC)OC)OC)OC,"4-[2-[5-[5-[2-(3,4-dihydroxyphenyl)ethyl]-2,3,4-trimethoxyphenyl]-2,3,4-trimethoxyphenyl]ethyl]benzene-1,2-diol",0,0,C35H40O10,
172869938,540.5,C28H28O11,C1[C@H]([C@@H]([C@@H](C=C1C(=O)O)OCC2=CC(=C(C=C2)O)O)OCC3=CC(=C(C=C3)O)O)OCC4=CC(=C(C=C4)O)O,"(3R,4S,5R)-3,4,5-tris[(3,4-dihydroxyphenyl)methoxy]cyclohexene-1-carboxylic acid",0,0,C29H30O11,
172869181,486.6,C30H30O6,C1=CC(=CC(=C1)O)CC[C@H](CC2=CC(=C(C=C2)O)O)[C@@H](CC3=CC(=C(C=C3)O)O)C4=CC(=CC=C4)O,"4-[(2R,3R)-4-(3,4-dihydroxyphenyl)-3-(3-hydroxyphenyl)-2-[2-(3-hydroxyphenyl)ethyl]butyl]benzene-1,2-diol",0,0,C31H32O6,
172869180,486.6,C30H30O6,C1=CC(=CC(=C1)O)CC[C@@H](CC2=CC(=C(C=C2)O)O)[C@H](CC3=CC(=C(C=C3)O)O)C4=CC(=CC=C4)O,"4-[(2S,3S)-4-(3,4-dihydroxyphenyl)-3-(3-hydroxyphenyl)-2-[2-(3-hydroxyphenyl)ethyl]butyl]benzene-1,2-diol",0,0,C31H32O6,
172869178,486.6,C30H30O6,C1=CC(=CC(=C1)O)C[C@@H](CCC2=CC(=C(C=C2)O)O)[C@@H](CC3=CC(=CC=C3)O)C4=CC(=C(C=C4)O)O,"4-[(3R,4R)-4-(3,4-dihydroxyphenyl)-5-(3-hydroxyphenyl)-3-[(3-hydroxyphenyl)methyl]pentyl]benzene-1,2-diol",0,0,C31H32O6,
172869177,486.6,C30H30O6,C1=CC(=CC(=C1)O)C[C@H](CCC2=CC(=C(C=C2)O)O)[C@H](CC3=CC(=CC=C3)O)C4=CC(=C(C=C4)O)O,"4-[(3S,4S)-4-(3,4-dihydroxyphenyl)-5-(3-hydroxyphenyl)-3-[(3-hydroxyphenyl)methyl]pentyl]benzene-1,2-diol",0,0,C31H32O6,
172869166,518.6,C30H30O8,C1=CC(=C(C=C1CC[C@H](CC2=CC(=CC(=C2)O)O)[C@@H](CC3=CC(=CC(=C3)O)O)C4=CC(=C(C=C4)O)O)O)O,"4-[(3R,4R)-4-(3,4-dihydroxyphenyl)-5-(3,5-dihydroxyphenyl)-3-[(3,5-dihydroxyphenyl)methyl]pentyl]benzene-1,2-diol",0,0,C31H32O8,
172869165,518.6,C30H30O8,C1=CC(=C(C=C1CC[C@@H](CC2=CC(=CC(=C2)O)O)[C@H](CC3=CC(=CC(=C3)O)O)C4=CC(=C(C=C4)O)O)O)O,"4-[(3S,4S)-4-(3,4-dihydroxyphenyl)-5-(3,5-dihydroxyphenyl)-3-[(3,5-dihydroxyphenyl)methyl]pentyl]benzene-1,2-diol",0,0,C31H32O8,
172869163,518.6,C30H30O8,C1=CC(=C(C=C1C[C@@H](CCC2=CC(=CC(=C2)O)O)[C@@H](CC3=CC(=C(C=C3)O)O)C4=CC(=CC(=C4)O)O)O)O,"4-[(2R,3R)-4-(3,4-dihydroxyphenyl)-3-(3,5-dihydroxyphenyl)-2-[2-(3,5-dihydroxyphenyl)ethyl]butyl]benzene-1,2-diol",0,0,C31H32O8,
172869162,518.6,C30H30O8,C1=CC(=C(C=C1C[C@H](CCC2=CC(=CC(=C2)O)O)[C@H](CC3=CC(=C(C=C3)O)O)C4=CC(=CC(=C4)O)O)O)O,"4-[(2S,3S)-4-(3,4-dihydroxyphenyl)-3-(3,5-dihydroxyphenyl)-2-[2-(3,5-dihydroxyphenyl)ethyl]butyl]benzene-1,2-diol",0,0,C31H32O8,
172869130,442.6,C28H42O4,CCCCCCC[C@H](CC1=CC(=C(C=C1)O)O)[C@H](CCCCC)CC2=CC(=C(C=C2)O)O,"4-[(2R,3R)-3-[(3,4-dihydroxyphenyl)methyl]-2-pentyldecyl]benzene-1,2-diol",0,0,C29H44O4,
172869129,442.6,C28H42O4,CCCCCCC[C@@H](CC1=CC(=C(C=C1)O)O)[C@@H](CCCCC)CC2=CC(=C(C=C2)O)O,"4-[(2S,3S)-3-[(3,4-dihydroxyphenyl)methyl]-2-pentyldecyl]benzene-1,2-diol",0,0,C29H44O4,
172869127,414.6,C26H38O4,CCCCCC[C@H](CC1=CC(=C(C=C1)O)O)[C@H](CCCC)CC2=CC(=C(C=C2)O)O,"4-[(2R,3R)-2-butyl-3-[(3,4-dihydroxyphenyl)methyl]nonyl]benzene-1,2-diol",0,0,C27H40O4,
172869126,414.6,C26H38O4,CCCCCC[C@@H](CC1=CC(=C(C=C1)O)O)[C@@H](CCCC)CC2=CC(=C(C=C2)O)O,"4-[(2S,3S)-2-butyl-3-[(3,4-dihydroxyphenyl)methyl]nonyl]benzene-1,2-diol",0,0,C27H40O4,
172869124,386.5,C24H34O4,CCCCC[C@H](CC1=CC(=C(C=C1)O)O)[C@H](CCC)CC2=CC(=C(C=C2)O)O,"4-[(2R,3R)-3-[(3,4-dihydroxyphenyl)methyl]-2-propyloctyl]benzene-1,2-diol",0,0,C25H36O4,
172869123,386.5,C24H34O4,CCCCC[C@@H](CC1=CC(=C(C=C1)O)O)[C@@H](CCC)CC2=CC(=C(C=C2)O)O,"4-[(2S,3S)-3-[(3,4-dihydroxyphenyl)methyl]-2-propyloctyl]benzene-1,2-diol",0,0,C25H36O4,
172869121,390.5,C22H30O6,C[C@H](CC[C@H](CC1=CC(=C(C=C1)O)O)[C@@H](CC2=CC(=C(C=C2)O)O)[C@@H](C)O)O,"4-[(2R,5R)-2-[(2R,3R)-1-(3,4-dihydroxyphenyl)-3-hydroxybutan-2-yl]-5-hydroxyhexyl]benzene-1,2-diol",0,0,C23H32O6,
172869120,390.5,C22H30O6,C[C@H](CC[C@@H](CC1=CC(=C(C=C1)O)O)[C@H](CC2=CC(=C(C=C2)O)O)[C@@H](C)O)O,"4-[(2S,5R)-2-[(2S,3R)-1-(3,4-dihydroxyphenyl)-3-hydroxybutan-2-yl]-5-hydroxyhexyl]benzene-1,2-diol",0,0,C23H32O6,
172869118,390.5,C22H30O6,C[C@@H](CC[C@H](CC1=CC(=C(C=C1)O)O)[C@@H](CC2=CC(=C(C=C2)O)O)[C@H](C)O)O,"4-[(2R,5S)-2-[(2R,3S)-1-(3,4-dihydroxyphenyl)-3-hydroxybutan-2-yl]-5-hydroxyhexyl]benzene-1,2-diol",0,0,C23H32O6,
172869117,390.5,C22H30O6,C[C@@H](CC[C@@H](CC1=CC(=C(C=C1)O)O)[C@H](CC2=CC(=C(C=C2)O)O)[C@H](C)O)O,"4-[(2S,5S)-2-[(2S,3S)-1-(3,4-dihydroxyphenyl)-3-hydroxybutan-2-yl]-5-hydroxyhexyl]benzene-1,2-diol",0,0,C23H32O6,
172869115,390.5,C22H30O6,C1=CC(=C(C=C1C[C@@H](CCCCO)[C@H](CCO)CC2=CC(=C(C=C2)O)O)O)O,"4-[(2R)-2-[(2S)-1-(3,4-dihydroxyphenyl)-4-hydroxybutan-2-yl]-6-hydroxyhexyl]benzene-1,2-diol",0,0,C23H32O6,
172869114,390.5,C22H30O6,C1=CC(=C(C=C1C[C@H](CCCCO)[C@@H](CCO)CC2=CC(=C(C=C2)O)O)O)O,"4-[(2S)-2-[(2R)-1-(3,4-dihydroxyphenyl)-4-hydroxybutan-2-yl]-6-hydroxyhexyl]benzene-1,2-diol",0,0,C23H32O6,
172869109,486.6,C30H30O6,C1=CC(=CC=C1C[C@@H](CCC2=CC(=C(C=C2)O)O)[C@@H](CC3=CC=C(C=C3)O)C4=CC(=C(C=C4)O)O)O,"4-[(3R,4R)-4-(3,4-dihydroxyphenyl)-5-(4-hydroxyphenyl)-3-[(4-hydroxyphenyl)methyl]pentyl]benzene-1,2-diol",0,0,C31H32O6,
172869108,486.6,C30H30O6,C1=CC(=CC=C1C[C@H](CCC2=CC(=C(C=C2)O)O)[C@H](CC3=CC=C(C=C3)O)C4=CC(=C(C=C4)O)O)O,"4-[(3S,4S)-4-(3,4-dihydroxyphenyl)-5-(4-hydroxyphenyl)-3-[(4-hydroxyphenyl)methyl]pentyl]benzene-1,2-diol",0,0,C31H32O6,
172869106,518.6,C30H30O8,C1=CC(=C(C=C1CC[C@H](CC2=CC(=C(C=C2)O)O)[C@@H](CC3=CC(=C(C=C3)O)O)C4=CC(=C(C=C4)O)O)O)O,"4-[(3R,4R)-4,5-bis(3,4-dihydroxyphenyl)-3-[(3,4-dihydroxyphenyl)methyl]pentyl]benzene-1,2-diol",0,0,C31H32O8,
172869105,518.6,C30H30O8,C1=CC(=C(C=C1CC[C@@H](CC2=CC(=C(C=C2)O)O)[C@H](CC3=CC(=C(C=C3)O)O)C4=CC(=C(C=C4)O)O)O)O,"4-[(3S,4S)-4,5-bis(3,4-dihydroxyphenyl)-3-[(3,4-dihydroxyphenyl)methyl]pentyl]benzene-1,2-diol",0,0,C31H32O8,
172834458,254.19,C11H10O7,C1=CC(=C(C=C1C=C(C(C(=O)O)O)C(=O)O)O)O,"2-[(3,4-dihydroxyphenyl)methylidene]-3-hydroxybutanedioic acid",0,1,C12H12O7,
