Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID
171390903,596.5,C27H32O15,C1[C@@H](OC2=C(C(=C(C(=C2C1=O)O)C3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)C4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C5=CC=C(C=C5)O,"(2R)-5,7-dihydroxy-2-(4-hydroxyphenyl)-6,8-bis[(3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-2,3-dihydrochromen-4-one",1,0,C27H32O16,416722.0
171383615,276.24,C14H12O6,C1=CC(=CC=C1COC2=C(C=C(C=C2O)C(=O)O)O)O,"3,5-dihydroxy-4-[(4-hydroxyphenyl)methoxy]benzoic acid",1,0,C14H12O7,49785293.0
171378111,338.4,C21H22O4,CC(=CCC1=CC(=C(C=C1O)OC)C=CC(=O)C2=CC=C(C=C2)O)C,3-[4-hydroxy-2-methoxy-5-(3-methylbut-2-enyl)phenyl]-1-(4-hydroxyphenyl)prop-2-en-1-one,1,0,C21H22O5,5318990.0
171378089,286.24,C15H10O6,C1=CC(=CC=C1[C@]23[C@@H](O2)C(=O)C4=C(C=C(C=C4O3)O)O)O,"(1aS,7aS)-4,6-dihydroxy-1a-(4-hydroxyphenyl)-7aH-oxireno[2,3-b]chromen-7-one",1,0,C15H10O7,5280343.0
171364145,771.7,C37H39O18+,COC1=C(C=CC(=C1)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COC(=O)/C=C/C6=CC=C(C=C6)O)O)O)O)O,"[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[7-hydroxy-2-(4-hydroxy-3-methoxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromenylium-3-yl]oxyoxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",1,0,C37H39O19+,21594269.0
171358848,316.3,C18H20O5,COC1=C(C(=CC2=C1C[C@H](CO2)CC3=CC=C(C=C3)O)O)OC,"(3R)-3-[(4-hydroxyphenyl)methyl]-5,6-dimethoxy-3,4-dihydro-2H-chromen-7-ol",1,0,C18H20O6,156187.0
171358413,316.3,C18H20O5,COC1=C(C(=CC2=C1CC(CO2)CC3=CC=C(C=C3)O)O)OC,"3-[(4-hydroxyphenyl)methyl]-5,6-dimethoxy-3,4-dihydro-2H-chromen-7-ol",1,0,C18H20O6,156187.0
171358318,322.4,C20H18O4,CC(=CCC1=C(C=CC2=C1O/C(=C\C3=CC=C(C=C3)O)/C2=O)O)C,(2Z)-6-hydroxy-2-[(4-hydroxyphenyl)methylidene]-7-(3-methylbut-2-enyl)-1-benzofuran-3-one,1,0,C20H18O5,126672.0
171357671,492.5,C25H32O10,C1[C@H](C[C@@H](O[C@@H]1CCC2=CC=C(C=C2)O)C3=CC(=C(C=C3)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,"(2R,3R,4S,5S,6R)-2-[(2R,4R,6R)-2-(3,4-dihydroxyphenyl)-6-[2-(4-hydroxyphenyl)ethyl]oxan-4-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",1,0,C25H32O11,11641978.0
171357156,514.5,C29H22O9,COC(=O)[C@]1(C2=C([C@H](C(=O)C3=C1C(=CC(=C3)O)O)C4=CC=C(C=C4)O)C(=CC(=C2)O)O)C5C=CC(=O)C=C5,"methyl (2S,10R)-4,6,12,14-tetrahydroxy-10-(4-hydroxyphenyl)-9-oxo-2-(4-oxocyclohexa-2,5-dien-1-yl)tricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaene-2-carboxylate",1,0,C29H22O10,11409987.0
171356775,494.5,C25H34O10,COC1=C(C=CC(=C1)CC[C@@H](C[C@@H]([C@H](CC2=CC=C(C=C2)O)O)O)O[C@H]3[C@@H]([C@H]([C@@H](CO3)O)O)O)O,"(2S,3R,4S,5R)-2-[(3S,5S,6S)-5,6-dihydroxy-1-(4-hydroxy-3-methoxyphenyl)-7-(4-hydroxyphenyl)heptan-3-yl]oxyoxane-3,4,5-triol",1,0,C25H34O11,10896495.0
171356615,598.6,C35H34O9,COC1=C(C(=C(C(=C1)O)[C@H](/C=C/C[C@H](CCC2=CC=C(C=C2)O)OO)C3=CC=C(C=C3)O)O)C(=O)/C=C/C4=CC=C(C=C4)O,"(E)-1-[3-[(E,1R,5S)-5-hydroperoxy-1,7-bis(4-hydroxyphenyl)hept-2-enyl]-2,4-dihydroxy-6-methoxyphenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one",1,0,C35H34O10,158850297.0
171355908,392.4,C23H20O6,C1=CC(=CC=C1[C@H]2[C@@H](OC3=C(O2)C=C(C=C3)/C=C/C4=CC(=CC(=C4)O)O)CO)O,"5-[(E)-2-[(2S,3S)-2-(hydroxymethyl)-3-(4-hydroxyphenyl)-2,3-dihydro-1,4-benzodioxin-6-yl]ethenyl]benzene-1,3-diol",1,0,C23H20O7,155659.0
171354614,364.5,C24H28O3,C[C@@]12CCCC([C@@H]1CC3=C(C=C(C=C3O2)/C=C/C4=CC=C(C=C4)O)O)(C)C,"(8aS,10aR)-3-[(E)-2-(4-hydroxyphenyl)ethenyl]-8,8,10a-trimethyl-6,7,8a,9-tetrahydro-5H-xanthen-1-ol",1,0,C24H28O4,11394888.0
171354541,906.9,C56H42O12,C1=CC(=C2[C@H]([C@@H](OC2=C1)C3=CC=C(C=C3)O)C4=CC(=CC(=C4)O)O)[C@@H]5[C@H](OC6=CC(=CC(=C56)[C@H]7[C@@H](OC8=CC(=CC(=C78)/C=C/C9=CC(=C(C=C9)O)O)O)C1=CC=C(C=C1)O)O)C1=CC=C(C=C1)O,"4-[(E)-2-[(2R,3R)-3-[(2S,3S)-3-[(2R,3R)-3-(3,5-dihydroxyphenyl)-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]ethenyl]benzene-1,2-diol",1,0,C56H42O13,101157338.0
171354232,376.4,C20H24O7,COC1=C(C=CC(=C1)[C@H]2[C@H]([C@@H](C[C@H](O2)[C@H](CC3=CC=C(C=C3)O)O)O)O)O,"(2S,3S,4R,6S)-6-[(1S)-1-hydroxy-2-(4-hydroxyphenyl)ethyl]-2-(4-hydroxy-3-methoxyphenyl)oxane-3,4-diol",1,0,C20H24O8,89380297.0
171353806,364.5,C24H28O3,CC1=CCCC([C@H]1CC2=C(C=C(C=C2O)/C=C/C3=CC=C(C=C3)O)O)(C)C,"5-[(E)-2-(4-hydroxyphenyl)ethenyl]-2-[[(1R)-2,6,6-trimethylcyclohex-2-en-1-yl]methyl]benzene-1,3-diol",1,0,C24H28O4,11394888.0
171353647,306.4,C20H18O3,COC1=CC=C(C=C1)/C=C/C=C/C(=O)/C=C/C2=CC=C(C=C2)O,"(1E,4E,6E)-1-(4-hydroxyphenyl)-7-(4-methoxyphenyl)hepta-1,4,6-trien-3-one",1,0,C20H18O4,10314035.0
171352790,364.5,C24H28O3,CC1=CCCC([C@@H]1CC2=C(C=C(C=C2O)/C=C/C3=CC=C(C=C3)O)O)(C)C,"5-[(E)-2-(4-hydroxyphenyl)ethenyl]-2-[[(1S)-2,6,6-trimethylcyclohex-2-en-1-yl]methyl]benzene-1,3-diol",1,0,C24H28O4,11394888.0
171352259,316.3,C18H20O5,COC1=C(C(=CC2=C1C[C@@H](CO2)CC3=CC=C(C=C3)O)O)OC,"(3S)-3-[(4-hydroxyphenyl)methyl]-5,6-dimethoxy-3,4-dihydro-2H-chromen-7-ol",1,0,C18H20O6,156187.0
171352027,416.4,C24H16O7,C1=COC(=C1)C(=O)OC2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)O)OC(=O)C4=CC=CO4,[3-(furan-2-carbonyloxy)-5-[(E)-2-(4-hydroxyphenyl)ethenyl]phenyl] furan-2-carboxylate,1,0,C24H16O8,71826017.0
171351945,400.4,C21H20O8,C[C@@H]1[C@@H]([C@H](C[C@@H](O1)C2=C(C3=C(C=C2O)OC(=CC3=O)C4=CC=C(C=C4)O)O)O)O,"6-[(2R,4S,5R,6R)-4,5-dihydroxy-6-methyloxan-2-yl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",1,0,C21H20O9,23631085.0
171351864,378.4,C20H26O7,COC1=C(C=CC(=C1)[C@H]([C@H]([C@H](C[C@@H](CCC2=CC=C(C=C2)O)O)O)O)O)O,"(1R,2S,3S,5R)-1-(4-hydroxy-3-methoxyphenyl)-7-(4-hydroxyphenyl)heptane-1,2,3,5-tetrol",1,0,C20H26O8,101888055.0
171351339,316.3,C18H20O5,COC1=C(C(=C2CC(COC2=C1)CC3=CC=C(C=C3)O)O)OC,"3-[(4-hydroxyphenyl)methyl]-6,7-dimethoxy-3,4-dihydro-2H-chromen-5-ol",1,0,C18H20O6,156187.0
171350918,348.4,C22H20O4,COC1=CC(=CC2=C1C(C3=C(CC2)C=C(C=C3)O)C4=CC=C(C=C4)O)O,"2-(4-hydroxyphenyl)-4-methoxytricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaene-6,13-diol",1,0,C22H20O5,14221483.0
171350819,598.6,C35H34O9,COC1=C(C(=C(C(=C1)O)[C@H]2C[C@@H](O[C@H]([C@H]2O)C3=CC=C(C=C3)O)CCC4=CC=C(C=C4)O)O)C(=O)/C=C/C5=CC=C(C=C5)O,"(E)-1-[2,4-dihydroxy-3-[(2S,3S,4R,6S)-3-hydroxy-2-(4-hydroxyphenyl)-6-[2-(4-hydroxyphenyl)ethyl]oxan-4-yl]-6-methoxyphenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one",1,0,C35H34O10,158850297.0
171350538,340.3,C18H12O7,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C(=C3O2)/C=C/C(=O)O)O)O)O,"(E)-3-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-8-yl]prop-2-enoic acid",1,0,C18H12O8,5371346.0
171350195,316.3,C18H20O5,COC1=C2C[C@H](COC2=C(C(=C1)O)OC)CC3=CC=C(C=C3)O,"(3R)-3-[(4-hydroxyphenyl)methyl]-5,8-dimethoxy-3,4-dihydro-2H-chromen-7-ol",1,0,C18H20O6,156187.0
171349750,306.4,C17H22O5,C/C=C(/C=O)\[C@H](CC(=O)OCCC1=CC=C(C=C1)O)COC,"2-(4-hydroxyphenyl)ethyl (E,3S)-4-formyl-3-(methoxymethyl)hex-4-enoate",1,0,C17H22O6,44250719.0
171349564,316.4,C19H24O4,C[C@@]12C[C@H]([C@@H](C1(C)C)C[C@@H]2OC(=O)/C=C/C3=CC=C(C=C3)O)O,"[(1R,2S,4R,5R)-5-hydroxy-1,7,7-trimethyl-2-bicyclo[2.2.1]heptanyl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",1,0,C19H24O5,10088141.0
171348238,330.4,C19H22O5,C1[C@H](C[C@@H](O[C@@H]1CCC2=CC=C(C=C2)O)C3=CC(=C(C=C3)O)O)O,"4-[(2R,4R,6R)-4-hydroxy-6-[2-(4-hydroxyphenyl)ethyl]oxan-2-yl]benzene-1,2-diol",1,0,C19H22O6,156191.0
171347187,316.3,C18H20O5,COC1=C(C2=C(CC(CO2)CC3=CC=C(C=C3)O)C(=C1)O)OC,"3-[(4-hydroxyphenyl)methyl]-7,8-dimethoxy-3,4-dihydro-2H-chromen-5-ol",1,0,C18H20O6,156187.0
171346992,316.3,C18H20O5,COC1=C(C(=C2CC(COC2=C1)CC3=CC=C(C=C3)O)OC)O,"3-[(4-hydroxyphenyl)methyl]-5,7-dimethoxy-3,4-dihydro-2H-chromen-6-ol",1,0,C18H20O6,156187.0
171345956,906.9,C56H42O12,C1=CC(=CC=C1[C@@H]2[C@H]3[C@@H]([C@H](C4=C(C=C(C=C4O)O)[C@H]5[C@@H](OC6=CC(=CC3=C56)O)C7=CC=C(C=C7)O)C8=CC=C(C=C8)O)C9=C1[C@@H]([C@H](OC1=CC(=C9)O)C1=CC=C(C=C1)O)C1=C2C(=CC(=C1)O)O)O,"(2R,3S,10S,11S,18S,19S,26R,27R)-3,11,19,27-tetrakis(4-hydroxyphenyl)-12,28-dioxaoctacyclo[24.6.1.110,13.02,18.04,9.020,25.029,33.017,34]tetratriaconta-1(33),4(9),5,7,13,15,17(34),20(25),21,23,29,31-dodecaene-5,7,15,21,23,31-hexol",1,0,C56H42O13,101157338.0
171345591,340.3,C18H12O7,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)/C=C/C(=O)O)O)O,"(E)-3-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-6-yl]prop-2-enoic acid",1,0,C18H12O8,5371346.0
171345198,624.6,C33H36O12,C1[C@@H]([C@H]([C@@H]([C@H](O1)O[C@@H](CCC2=CC(=C(C=C2)O)O)CC(=O)CCC3=CC(=C(C=C3)O)O)OC(=O)/C=C/C4=CC=C(C=C4)O)O)O,"[(2R,3S,4R,5S)-2-[(3S)-1,7-bis(3,4-dihydroxyphenyl)-5-oxoheptan-3-yl]oxy-4,5-dihydroxyoxan-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",1,0,C33H36O13,163077100.0
171344231,330.4,C19H22O5,C1[C@H](C[C@H](O[C@H]1CCC2=CC=C(C=C2)O)C3=CC(=C(C=C3)O)O)O,"4-[(2S,4R,6S)-4-hydroxy-6-[2-(4-hydroxyphenyl)ethyl]oxan-2-yl]benzene-1,2-diol",1,0,C19H22O6,156191.0
171343130,316.3,C18H20O5,COC1=CC(=C(C2=C1CC(CO2)CC3=CC=C(C=C3)O)O)OC,"3-[(4-hydroxyphenyl)methyl]-5,7-dimethoxy-3,4-dihydro-2H-chromen-8-ol",1,0,C18H20O6,156187.0
171342909,400.4,C21H20O8,C[C@@H]1[C@H]([C@@H](C[C@@H](O1)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=C(C=C4)O)O)O)O)O,"8-[(2R,4R,5S,6R)-4,5-dihydroxy-6-methyloxan-2-yl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",1,0,C21H20O9,23631085.0
171342566,398.4,C21H18O8,C[C@@]12[C@@H]([C@H](C[C@@H](O1)C3=C(O2)C=C4C(=C3O)C(=O)C=C(O4)C5=CC=C(C=C5)O)O)O,"(1R,13R,14R,15S)-3,14,15-trihydroxy-7-(4-hydroxyphenyl)-13-methyl-8,12,17-trioxatetracyclo[11.3.1.02,11.04,9]heptadeca-2(11),3,6,9-tetraen-5-one",1,0,C21H18O9,13914977.0
171337355,478.4,C23H26O11,CC(=O)O[C@H]1[C@@H]([C@H](O[C@H]([C@@H]1O)OC2=CC(=CC(=C2C(=O)CCC3=CC=C(C=C3)O)O)O)CO)O,"[(2S,3R,4S,5R,6R)-2-[3,5-dihydroxy-2-[3-(4-hydroxyphenyl)propanoyl]phenoxy]-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl] acetate",1,0,C23H26O12,70215415.0
25202843,418.4,C21H22O9,C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O,"3-(4-hydroxyphenyl)-1-[2-hydroxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-en-1-one",1,0,C21H22O10,193124.0
171127129,280.3,C18H16O3,C/C=C/C1=CC(=C(C=C1)O)C(=O)/C=C/C2=CC=C(C=C2)O,(E)-3-(4-hydroxyphenyl)-1-[2-hydroxy-5-[(E)-prop-1-enyl]phenyl]prop-2-en-1-one,1,0,C18H16O4,489347.0
171127124,244.28,C15H16O3,CC1(CC(=CC(=C1)O)C=CC2=CC=C(C=C2)O)O,"5-[2-(4-hydroxyphenyl)ethenyl]-3-methylcyclohexa-1,5-diene-1,3-diol",1,0,C15H16O4,10015460.0
171118256,514.6,C32H34O6,CC1=CC(=O)OC2=C1C=CC(=C2)OCCCCCCCCOC3=CC(=CC(=C3)O)/C=C/C4=CC=C(C=C4)O,7-[8-[3-hydroxy-5-[(E)-2-(4-hydroxyphenyl)ethenyl]phenoxy]octoxy]-4-methylchromen-2-one,1,0,C32H34O7,162831606.0
171118231,430.4,C26H22O6,CC1=CC(=O)OC2=C1C=CC(=C2)OCCOC3=CC(=CC(=C3)O)/C=C/C4=CC=C(C=C4)O,7-[2-[3-hydroxy-5-[(E)-2-(4-hydroxyphenyl)ethenyl]phenoxy]ethoxy]-4-methylchromen-2-one,1,0,C26H22O7,91275877.0
171115312,394.4,C20H26O8,COC1=C(C=CC(=C1)C(C(C(CC(C(CC2=CC=C(C=C2)O)O)O)O)O)O)O,"1-(4-hydroxy-3-methoxyphenyl)-7-(4-hydroxyphenyl)heptane-1,2,3,5,6-pentol",2,0,C20H26O9,5315601.0
171115280,316.3,C17H16O6,COC1=CC(=C2C(=C1)OC[C@@](C2=O)(CC3=CC=C(C=C3)O)O)O,"(3R)-3,5-dihydroxy-3-[(4-hydroxyphenyl)methyl]-7-methoxy-2H-chromen-4-one",1,0,C17H16O7,638411.0
171115157,274.27,C15H14O5,COC1=C(C(=C(C=C1)C(=O)C2=CC=C(C=C2)O)O)OC,"(2-hydroxy-3,4-dimethoxyphenyl)-(4-hydroxyphenyl)methanone",1,0,C15H14O6,1203.0
171114920,442.5,C24H26O8,CC/C(=C(/C=C)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)OC3C(C(C(C(O3)C(=O)O)O)O)O,"3,4,5-trihydroxy-6-[4-[(3E)-4-(4-hydroxyphenyl)hexa-3,5-dien-3-yl]phenoxy]oxane-2-carboxylic acid",1,0,C24H26O9,158191432.0
171114917,442.5,C24H26O8,C/C=C(\C1=CC=C(C=C1)O)/C(=C/C)/C2=CC=C(C=C2)OC3C(C(C(C(O3)C(=O)O)O)O)O,"3,4,5-trihydroxy-6-[4-[(2E,4E)-4-(4-hydroxyphenyl)hexa-2,4-dien-3-yl]phenoxy]oxane-2-carboxylic acid",1,0,C24H26O9,158191432.0
171037519,326.3,C15H18O8,C1=CC(=CC=C1/C=C/C(=O)O[C@H]([C@H](C=O)O)[C@@H]([C@@H](CO)O)O)O,"[(2R,3S,4R,5R)-2,4,5,6-tetrahydroxy-1-oxohexan-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",1,0,C15H18O9,442778.0
170995374,528.6,C32H32O7,CC(=CCC1=C(C(=C(C2=C1OC(=C(C2=O)CC=C(C)C)C3=C(C=C(C=C3)O)O)O)CC4=CC=C(C=C4)O)O)C,"2-(2,4-dihydroxyphenyl)-5,7-dihydroxy-6-[(4-hydroxyphenyl)methyl]-3,8-bis(3-methylbut-2-enyl)chromen-4-one",1,0,C32H32O8,89890988.0
170995353,470.5,C29H26O6,COC1=C(C(=C2C(=C1CC3=CC=C(C=C3)O)C=CC4=C2C(=O)CCC4O)O)CC5=CC=C(C=C5)O,"1,5-dihydroxy-6,8-bis[(4-hydroxyphenyl)methyl]-7-methoxy-2,3-dihydro-1H-phenanthren-4-one",1,0,C29H26O7,101006688.0
170990332,356.4,C20H20O6,CC1=C(OC2=C(C(=CC(=C12)OC)C3=CC=C(C=C3)O)OC)CC(=O)OC,"methyl 2-[6-(4-hydroxyphenyl)-4,7-dimethoxy-3-methyl-1-benzofuran-2-yl]acetate",1,0,C20H20O7,10883207.0
170990330,420.5,C26H28O5,CC(=CCC1=C(C=CC(=C1)C2=CC(=C(C(=C2OC)O)C3=CC=C(C=C3)O)OC)OC)C,"2-(4-hydroxyphenyl)-3,6-dimethoxy-5-[4-methoxy-3-(3-methylbut-2-enyl)phenyl]phenol",1,0,C26H28O6,10365740.0
170990043,522.5,C30H18O9,C1=CC(=CC=C1C2=COC3=C(C2=O)C(=CC(=C3C4=C(C=CC(=C4)C5=COC6=C(C5=O)C=CC(=C6)O)O)O)O)O,"5,7-dihydroxy-8-[2-hydroxy-5-(7-hydroxy-4-oxochromen-3-yl)phenyl]-3-(4-hydroxyphenyl)chromen-4-one",1,0,C30H18O10,10007411.0
170990042,522.5,C30H18O9,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3C4=C(C=CC(=C4)C5=COC6=CC(=CC(=C6C5=O)O)O)O)O)O,"8-[5-(5,7-dihydroxy-4-oxochromen-3-yl)-2-hydroxyphenyl]-7-hydroxy-3-(4-hydroxyphenyl)chromen-4-one",1,0,C30H18O10,10007411.0
170990001,268.31,C17H16O3,C1[C@H]([C@@H](C(=O)O1)C2=CC=CC=C2)CC3=CC=C(C=C3)O,"(3R,4S)-4-[(4-hydroxyphenyl)methyl]-3-phenyloxolan-2-one",1,0,C17H16O4,108042.0
170989631,310.3,C18H14O5,COC1=C(C(=O)[C@](C1=O)(C2=CC=CC=C2)O)C3=CC=C(C=C3)O,"(2S)-2-hydroxy-4-(4-hydroxyphenyl)-5-methoxy-2-phenylcyclopent-4-ene-1,3-dione",1,0,C18H14O6,6478845.0
170989630,310.3,C18H14O5,COC1=C(C(=O)[C@@](C1=O)(C2=CC=CC=C2)O)C3=CC=C(C=C3)O,"(2R)-2-hydroxy-4-(4-hydroxyphenyl)-5-methoxy-2-phenylcyclopent-4-ene-1,3-dione",1,0,C18H14O6,6478845.0
170989518,260.24,C14H12O5,C1=CC(=CC=C1[C@@H](C(=O)C2=C(C=C(C=C2)O)O)O)O,"(2S)-1-(2,4-dihydroxyphenyl)-2-hydroxy-2-(4-hydroxyphenyl)ethanone",1,0,C14H12O6,3044388.0
170989091,196.2,C10H12O4,C[C@H](C1=CC=C(C=C1)O)[C@@H](C(=O)O)O,"(2S,3R)-2-hydroxy-3-(4-hydroxyphenyl)butanoic acid",1,0,C10H12O5,10584634.0
170989071,354.4,C20H18O6,COC1=C([C@@]2(CO2)[C@@](C1=O)(C3=CC=C(C=C3)O)OC)C4=CC=C(C=C4)O,"(3R,4R)-4,7-bis(4-hydroxyphenyl)-4,6-dimethoxy-1-oxaspiro[2.4]hept-6-en-5-one",1,0,C20H18O7,5481966.0
170989070,356.4,C20H20O6,COC1=C([C@]([C@H](C1=O)C2=CC=C(C=C2)O)(CO)OC)C3=CC=C(C=C3)O,"(4R,5R)-4-(hydroxymethyl)-3,5-bis(4-hydroxyphenyl)-2,4-dimethoxycyclopent-2-en-1-one",1,0,C20H20O7,10883207.0
170988702,310.3,C18H14O5,COC1=CC=C(C=C1)C2=C(C=C(C(=O)O2)C3=CC=C(C=C3)O)O,5-hydroxy-3-(4-hydroxyphenyl)-6-(4-methoxyphenyl)pyran-2-one,1,0,C18H14O6,6478845.0
170988595,350.3,C20H14O6,CC(=O)OC1=C(C(=O)C=C(C1=O)C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,"[2,5-bis(4-hydroxyphenyl)-3,6-dioxocyclohexa-1,4-dien-1-yl] acetate",1,0,C20H14O7,10948534.0
