Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID
170852201,678.6,C38H30O12,C1=CC(=CC=C1C2=CC=C(C=C2)O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)O.C1=CC2=C(C=CC(=C2)O)C=C1C(=O)O,4-hydroxybenzoic acid;6-hydroxynaphthalene-2-carboxylic acid;4-(4-hydroxyphenyl)phenol;terephthalic acid,1,0,C38H30O13,
170851743,656.6,C35H28O13,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C2=CC=C(C=C2)O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)O,"benzene-1,3-dicarboxylic acid;4-hydroxybenzoic acid;4-(4-hydroxyphenyl)phenol;terephthalic acid",1,0,C35H28O14,
170458648,314.29,C17H14O6,C[C@@H](C1=CC=C(C=C1)O)C2=C(C(=O)C3=CC(=C(C=C3O2)O)O)O,"3,6,7-trihydroxy-2-[(1S)-1-(4-hydroxyphenyl)ethyl]chromen-4-one",1,0,C17H14O7,
169502510,328.3,C18H16O6,COCC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC=C(C=C3)O)OC,7-hydroxy-3-(4-hydroxyphenyl)-5-methoxy-6-(methoxymethyl)chromen-4-one,1,0,C18H16O7,
169493143,448.4,C21H20O11,C1=CC(=CC=C1C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O)O,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)-8-[(2S,3R,4R,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one",1,0,C21H20O12,
169452350,382.4,C22H22O6,CC(=CCC1=C(C(=C(C(=C1O)C(=O)/C=C/C2=CC=C(C=C2)O)OC)C=O)O)C,"2,4-dihydroxy-5-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]-6-methoxy-3-(3-methylbut-2-enyl)benzaldehyde",1,0,C22H22O7,
12305280,450.4,C21H22O11,C1=CC(=CC=C1/C=C/C(=O)C2=C(C(=C(C=C2O)O)O)OC3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,"(E)-3-(4-hydroxyphenyl)-1-[3,4,6-trihydroxy-2-[(3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-en-1-one",69,0,C21H22O12,
158964804,306.3,C19H14O4,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)O)O,[4-(4-hydroxyphenoxy)phenyl]-(4-hydroxyphenyl)methanone,1,1,C19H14O5,
168308195,480.5,C30H24O6,C1=CC=C(C(=C1)C(=O)/C=C/C2=CC=C(C=C2)O)O.C1=CC=C(C(=C1)C(=O)/C=C/C2=CC=C(C=C2)O)O,(E)-1-(2-hydroxyphenyl)-3-(4-hydroxyphenyl)prop-2-en-1-one,1,0,C30H24O7,
168303741,434.4,C21H22O10,C1=CC(=CC=C1C(=O)CC(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC=C(C=C3)O)O)O)O)O,"[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(4-hydroxyphenoxy)oxan-2-yl]methyl 3-(4-hydroxyphenyl)-3-oxopropanoate",1,0,C21H22O11,
168301998,400.4,C21H20O8,C1=CC(=CC=C1C=CC(=O)OCC(COC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O,"[3-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-2-hydroxypropyl] 3-(4-hydroxyphenyl)prop-2-enoate",1,0,C21H20O9,
168299166,590.8,C38H54O5,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC[C@H]4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C(=O)/C=C/C6=CC=C(C=C6)O)C)(C)C)O,"(4aS,6aR,6aS,6bR,8aR,10S,12aR,14aR,14bS)-10-hydroxy-6a-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]-2,2,6b,9,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14,14a,14b-hexadecahydropicene-4a-carboxylic acid",1,0,C38H54O6,
168298678,588.8,C38H52O5,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C(=O)/C=C/C6=CC=C(C=C6)O)C(=O)O,"(1S,2R,4aS,6aR,6aR,6bR,8aR,10S,12aR,14bS)-10-hydroxy-6a-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]-1,2,6b,9,9,12a-hexamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-4a-carboxylic acid",1,0,C38H52O6,
168294985,486.5,C25H26O10,C1[C@H]([C@@H]([C@H](O[C@H]1OC2=C3C[C@@H](CC(=O)C3=C(C=C2)O)O)COC(=O)/C=C/C4=CC=C(C=C4)O)O)O,"[(2R,3S,4R,6S)-6-[[(7S)-4,7-dihydroxy-5-oxo-7,8-dihydro-6H-naphthalen-1-yl]oxy]-3,4-dihydroxyoxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",1,0,C25H26O11,
168294471,332.3,C20H12O5,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C(=C3)C4=CC=C(C=C4)O)O)O,"1,2-dihydroxy-3-(4-hydroxyphenyl)anthracene-9,10-dione",1,0,C20H12O6,
168290892,836.8,C46H44O15,CC(=CCC1=C(C=CC(=C1)C[C@@]2(C(=C(C(=O)O2)OC(C)(C)[C@H](CC3=C(C=CC(=C3)C[C@@]4(C(=C(C(=O)O4)O)C5=CC=C(C=C5)O)C(=O)O)O)O)C6=CC=C(C=C6)O)C(=O)O)O)C,(2R)-2-[[3-[(2S)-3-[(5R)-5-carboxy-5-[[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]methyl]-4-(4-hydroxyphenyl)-2-oxofuran-3-yl]oxy-2-hydroxy-3-methylbutyl]-4-hydroxyphenyl]methyl]-4-hydroxy-3-(4-hydroxyphenyl)-5-oxofuran-2-carboxylic acid,1,0,C46H44O16,
168289759,406.4,C23H18O7,C1=CC(=CC=C1[C@H]2[C@@H](C(=O)C3=C(O2)C=C(C=C3)O)CC(=O)C4=C(C=C(C=C4)O)O)O,"(2R,3S)-3-[2-(2,4-dihydroxyphenyl)-2-oxoethyl]-7-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one",1,0,C23H18O8,
168275593,508.5,C30H20O8,C1=CC(=CC=C1C2=C(C3=C(O2)C=CC(=C3)/C=C/C(=O)C4=C(C=C(C=C4)O)O)C(=O)C5=C(C=C(C=C5)O)O)O,"(E)-3-[3-(2,4-dihydroxybenzoyl)-2-(4-hydroxyphenyl)-1-benzofuran-5-yl]-1-(2,4-dihydroxyphenyl)prop-2-en-1-one",1,0,C30H20O9,
168271802,566.5,C32H22O10,COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC(=C(C=C3)O)C4=C(C5=C(C=C4O)OC(=CC5=O)C6=CC=C(C=C6)O)OC)O,7-hydroxy-6-[2-hydroxy-5-(5-hydroxy-7-methoxy-4-oxochromen-2-yl)phenyl]-2-(4-hydroxyphenyl)-5-methoxychromen-4-one,1,0,C32H22O11,
168271035,456.5,C25H28O8,CCOC(=O)[C@]1(C(C(C(=O)O1)O)C2=CC=C(C=C2)O)CC3=CC(=C(C=C3)O)CC4C(O4)(C)C,"ethyl (2R)-2-[[3-[(3,3-dimethyloxiran-2-yl)methyl]-4-hydroxyphenyl]methyl]-4-hydroxy-3-(4-hydroxyphenyl)-5-oxooxolane-2-carboxylate",1,0,C25H28O9,
168269375,574.5,C34H22O9,C1=CC(=CC=C1C2=CC(=O)O[C@]23C(=C([C@@]4(O3)C(=CC(=O)O4)C5=CC=C(C=C5)O)C6=CC=C(C=C6)O)C7=CC=C(C=C7)O)O,"(5R,7S)-1,11,12,13-tetrakis(4-hydroxyphenyl)-4,6,8-trioxadispiro[4.1.47.25]trideca-1,10,12-triene-3,9-dione",1,0,C34H22O10,
168268369,420.5,C25H24O6,CC(=CCC/C(=C/C(=O)C1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O)/C)C,"3-[(2E)-3,7-dimethylocta-2,6-dienoyl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",1,0,C25H24O7,
168268280,314.29,C17H14O6,CC1=C(C(=C2C(=C1O)C(=O)C(=O)C(O2)C3=CC=C(C=C3)O)C)O,"5,7-dihydroxy-2-(4-hydroxyphenyl)-6,8-dimethylchromene-3,4-dione",1,0,C17H14O7,
168265219,596.5,C27H32O15,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=CC(=C3C(=C2)OC(C(C3=O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C5=CC=C(C=C5)O)O)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-7-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-2,3-dihydrochromen-4-one",1,0,C27H32O16,
168069282,312.27,C17H12O6,COC1=C2C(=CC3=C1OCO3)OC(=CC2=O)C4=CC=C(C=C4)O,"6-(4-hydroxyphenyl)-9-methoxy-[1,3]dioxolo[4,5-g]chromen-8-one",1,0,C17H12O7,
168011951,724.7,C33H40O18,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC=C(C=C5)O)O)COC(=O)CC(C)(CC(=O)O)O)O)O)O)O)O,"5-[[(2R,3S,4S,5R,6S)-3,4-dihydroxy-6-[[(2S)-5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-2,3-dihydrochromen-7-yl]oxy]-5-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]methoxy]-3-hydroxy-3-methyl-5-oxopentanoic acid",4,0,C33H40O19,
131698234,612.5,C27H32O16,C1=CC(=CC=C1/C=C/C(=C/2\C(=C(C(=O)[C@@](C2=O)([C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)/O)O,"(2R,6Z)-2,5-dihydroxy-6-[(E)-1-hydroxy-3-(4-hydroxyphenyl)prop-2-enylidene]-2,4-bis[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]cyclohex-4-ene-1,3-dione",275,0,C27H32O17,
166636290,514.5,C29H22O9,C1=CC(=CC=C1[C@@H]2[C@H](C3=C(O2)C=C(C4=C3O[C@H]([C@@H](C4=O)O)C5=CC=C(C=C5)O)O)C6=CC(=CC(=C6)O)O)O,"(2S,3S,8S,9S)-9-(3,5-dihydroxyphenyl)-3,5-dihydroxy-2,8-bis(4-hydroxyphenyl)-2,3,8,9-tetrahydrofuro[2,3-h]chromen-4-one",1,0,C29H22O10,
166636047,512.5,C29H20O9,C1=CC(=CC=C1C2=C(C(=O)C3=C(O2)C=C(C(=C3O)C4=C(C=CC(=C4)/C=C/C5=CC(=CC(=C5)O)O)O)O)O)O,"6-[5-[(E)-2-(3,5-dihydroxyphenyl)ethenyl]-2-hydroxyphenyl]-3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",1,0,C29H20O10,
166634081,562.5,C30H26O11,C1[C@@H]([C@H](OC2=C1C(=CC(=C2[C@H]3[C@@H]([C@H](OC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O)O)O)O)C6=CC(=C(C(=C6)O)O)O)O,"(2R,3S)-8-[(2R,3S,4S)-3,7-dihydroxy-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromen-4-yl]-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol",1,0,C30H26O12,
166633650,546.5,C30H26O10,C1[C@H]([C@H](OC2=C1C(=CC(=C2[C@H]3[C@@H]([C@H](OC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O)O)O)O)C6=CC(=C(C=C6)O)O)O,"(2R,3R)-8-[(2R,3S,4S)-3,7-dihydroxy-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromen-4-yl]-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol",1,0,C30H26O11,
166632707,512.5,C29H20O9,C1=CC(=CC=C1[C@H]2[C@@H](C3=C(O2)C=C4C(=C3O)C(=O)C(=C(O4)C5=CC=C(C=C5)O)O)C6=CC(=CC(=C6)O)O)O,"(2R,3R)-3-(3,5-dihydroxyphenyl)-4,6-dihydroxy-2,7-bis(4-hydroxyphenyl)-2,3-dihydrofuro[3,2-g]chromen-5-one",1,0,C29H20O10,
166632589,512.5,C29H20O9,C1=CC(=CC=C1[C@@H]2[C@@H](C3=C(O2)C=C4C(=C3O)C(=O)C(=C(O4)C5=CC=C(C=C5)O)O)C6=CC(=CC(=C6)O)O)O,"(2S,3R)-3-(3,5-dihydroxyphenyl)-4,6-dihydroxy-2,7-bis(4-hydroxyphenyl)-2,3-dihydrofuro[3,2-g]chromen-5-one",1,0,C29H20O10,
166631368,562.5,C30H26O11,C1[C@H]([C@H](OC2=C1C(=CC(=C2[C@@H]3[C@@H]([C@H](OC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O)O)O)O)C6=CC(=C(C(=C6)O)O)O)O,"(2R,3R)-8-[(2R,3S,4R)-3,7-dihydroxy-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromen-4-yl]-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol",1,0,C30H26O12,
166631359,546.5,C30H26O10,C1[C@H]([C@H](OC2=C1C(=CC(=C2[C@H]3[C@@H]([C@H](OC4=C3C=CC(=C4)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC=C(C=C6)O)O,"(2R,3R)-8-[(2R,3S,4S)-2-(3,4-dihydroxyphenyl)-3,7-dihydroxy-3,4-dihydro-2H-chromen-4-yl]-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol",2,0,C30H26O11,
