Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID,Filtered_SMILES_X,Prefix_X,Matched_Y_SMILES_Count,Matched_Y_CIDs
172871431,458.5,C28H26O6,C1=CC(=CC=C1CCC2=CC(=C(C=C2)OC3=C(C=C(C(=C3)CCC4=CC=C(C=C4)O)O)O)O)O,"4-[2-hydroxy-4-[2-(4-hydroxyphenyl)ethyl]phenoxy]-6-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C28H26O7,172870813.0,CCCCCCCCCCCCCCOCCCCCCCCCCCCCCOOOOO,CCCCCCCCCCCCCCOCCCCCCCCC,0,
172871430,474.5,C28H26O7,C1=CC(=CC(=C1)O)CCC2=CC(=C(C(=C2)O)OC3=C(C=C(C(=C3)CCC4=CC=C(C=C4)O)O)O)O,"2-[2,4-dihydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]-5-[2-(3-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C28H26O8,70213108.0,CCCCCCOCCCCCCCCOOCCCCCCCCCCCCCCOOOO,CCCCCCOCCCCCCCCOOCCCCCCCC,0,
172871429,474.5,C28H26O7,C1=CC(=CC(=C1)O)CCC2=CC(=C(C(=C2)OC3=C(C=C(C(=C3)CCC4=CC=C(C=C4)O)O)O)O)O,"3-[2,4-dihydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]-5-[2-(3-hydroxyphenyl)ethyl]benzene-1,2-diol",0,0,C28H26O8,70213108.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOOOO,CCCCCCOCCCCCCCCOCCCCCCCCC,0,
172871428,458.5,C28H26O6,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2)O)OC3=C(C=C(C(=C3)CCC4=CC=C(C=C4)O)O)O,"4-[2-hydroxy-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]-6-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C28H26O7,172870813.0,CCCCCCOCCCCCCCCOOCCCCCCCCCCCCCCOOO,CCCCCCOCCCCCCCCOOCCCCCCC,0,
172871427,686.7,C42H38O9,C1=CC(=CC(=C1)O)CCC2=CC(=CC(=C2)OC3=C(C=C(C(=C3)CCC4=CC=C(C=C4)O)O)O)OC5=C(C=C(C(=C5)CCC6=CC=C(C=C6)O)O)O,"4-[3-[2,4-dihydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]-6-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C42H38O10,172870788.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOOOCCCCCCCCCCCCCCOOO,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOOOCCCCCCC,0,
172871426,458.5,C28H26O6,C1=CC(=CC=C1CCC2=CC(=C(C=C2O)O)OC3=CC=C(C=C3)CCC4=CC(=CC(=C4)O)O)O,"4-[4-[2-(3,5-dihydroxyphenyl)ethyl]phenoxy]-6-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C28H26O7,172870813.0,CCCCCCCCCCCCCCOOOCCCCCCCCCCCCCCOOO,CCCCCCCCCCCCCCOOOCCCCCCC,0,
172871424,458.5,C28H26O6,C1=CC(=CC=C1CCC2=CC(=C(C=C2O)O)OC3=CC=C(C=C3)CCC4=CC(=C(C=C4)O)O)O,"4-[4-[2-(3,4-dihydroxyphenyl)ethyl]phenoxy]-6-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C28H26O7,172870813.0,CCCCCCCCCCCCCCOOOCCCCCCCCCCCCCCOOO,CCCCCCCCCCCCCCOOOCCCCCCC,0,
172871422,442.5,C28H26O5,C1=CC(=CC=C1CCC2=CC=C(C=C2)OC3=C(C=C(C(=C3)CCC4=CC=C(C=C4)O)O)O)O,"4-[2-(4-hydroxyphenyl)ethyl]-6-[4-[2-(4-hydroxyphenyl)ethyl]phenoxy]benzene-1,3-diol",0,0,C28H26O6,10253626.0,CCCCCCCCCCCCCCOCCCCCCCCCCCCCCOOOO,CCCCCCCCCCCCCCOCCCCCCCC,0,
172871419,458.5,C28H26O6,C1=CC(=CC(=C1)OC2=C(C=C(C(=C2)CCC3=CC=C(C=C3)O)O)O)CCC4=CC(=CC(=C4)O)O,"4-[3-[2-(3,5-dihydroxyphenyl)ethyl]phenoxy]-6-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C28H26O7,172870813.0,CCCCCCOCCCCCCCCCCCCCCOOOCCCCCCCCOO,CCCCCCOCCCCCCCCCCCCCCOOO,0,
172871416,458.5,C28H26O6,C1=CC(=CC(=C1)OC2=C(C=C(C(=C2)CCC3=CC=C(C=C3)O)O)O)CCC4=CC(=C(C=C4)O)O,"4-[3-[2-(3,4-dihydroxyphenyl)ethyl]phenoxy]-6-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C28H26O7,172870813.0,CCCCCCOCCCCCCCCCCCCCCOOOCCCCCCCCOO,CCCCCCOCCCCCCCCCCCCCCOOO,0,
172871415,474.5,C28H26O7,C1=CC(=CC(=C1)OC2=C(C=C(C(=C2)CCC3=CC=C(C=C3)O)O)O)CCC4=CC(=C(C(=C4)O)O)O,"5-[2-[3-[2,4-dihydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]benzene-1,2,3-triol",0,0,C28H26O8,70213108.0,CCCCCCOCCCCCCCCCCCCCCOOOCCCCCCCCOOO,CCCCCCOCCCCCCCCCCCCCCOOOC,0,
172871357,474.5,C28H26O7,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2O)O)OC3=C(C=C(C=C3O)CCC4=CC=C(C=C4)O)O,"2-[2,4-dihydroxy-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]-5-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C28H26O8,70213108.0,CCCCCCOCCCCCCCCOOOCCCCCCOCCCCCCCCOO,CCCCCCOCCCCCCCCOOOCCCCCCO,0,
172871355,474.5,C28H26O7,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2O)O)OC3=CC(=CC(=C3O)O)CCC4=CC=C(C=C4)O,"3-[2,4-dihydroxy-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]-5-[2-(4-hydroxyphenyl)ethyl]benzene-1,2-diol",0,0,C28H26O8,70213108.0,CCCCCCOCCCCCCCCOOOCCCCCCOOCCCCCCCCO,CCCCCCOCCCCCCCCOOOCCCCCCO,0,
172871323,686.7,C42H38O9,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2O)O)OC3=CC(=CC(=C3)CCC4=CC=C(C=C4)O)OC5=C(C=C(C(=C5)CCC6=CC(=CC=C6)O)O)O,"4-[3-[2,4-dihydroxy-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]-6-[2-(3-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C42H38O10,172870788.0,CCCCCCOCCCCCCCCOOOCCCCCCCCCCCCCCOOCCCCCCCCCCCCCCOOO,CCCCCCOCCCCCCCCOOOCCCCCCCCCCCCCCOOCCCCCCC,0,
172871253,622.7,C42H38O5,C1=CC(=CC(=C1)OC2=CC(=CC(=C2)CCC3=CC=C(C=C3)O)OC4=CC=CC(=C4)CCC5=CC=C(C=C5)O)CCC6=CC=C(C=C6)O,4-[2-[3-[3-[2-(4-hydroxyphenyl)ethyl]-5-[3-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenoxy]phenyl]ethyl]phenol,0,0,C42H38O6,121274659.0,CCCCCCOCCCCCCCCCCCCCCOOCCCCCCCCCCCCCCOCCCCCCCCO,CCCCCCOCCCCCCCCCCCCCCOOCCCCCCCCCCCCCC,0,
172871249,622.7,C42H38O5,C1=CC(=CC(=C1)O)CCC2=CC(=CC(=C2)OC3=CC=CC(=C3)CCC4=CC=C(C=C4)O)OC5=CC=CC(=C5)CCC6=CC=C(C=C6)O,"3-[2-[3,5-bis[3-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]phenol",0,0,C42H38O6,121274659.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOCCCCCCCCCCCCCCO,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOCCCCC,0,
172871206,442.5,C28H26O5,C1=CC(=CC=C1CCC2=CC(=C(C=C2)O)OC3=CC(=CC(=C3)O)CCC4=CC=C(C=C4)O)O,2-[3-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]-4-[2-(4-hydroxyphenyl)ethyl]phenol,0,0,C28H26O6,10253626.0,CCCCCCCCCCCCCCOOCCCCCCOCCCCCCCCOO,CCCCCCCCCCCCCCOOCCCCCCO,0,
172871201,442.5,C28H26O5,C1=CC(=CC=C1CCC2=CC(=CC(=C2)OC3=CC=C(C=C3)CCC4=CC(=CC(=C4)O)O)O)O,"5-[2-[4-[3-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]benzene-1,3-diol",0,0,C28H26O6,10253626.0,CCCCCCCCCCCCCCOCCCCCCCCCCCCCCOOOO,CCCCCCCCCCCCCCOCCCCCCCC,0,
172871199,458.5,C28H26O6,C1=CC(=CC=C1CCC2=CC(=CC(=C2)OC3=CC=C(C=C3)CCC4=CC(=C(C(=C4)O)O)O)O)O,"5-[2-[4-[3-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]benzene-1,2,3-triol",0,0,C28H26O7,172870813.0,CCCCCCCCCCCCCCOCCCCCCCCCCCCCCOOOOO,CCCCCCCCCCCCCCOCCCCCCCCC,0,
172871197,442.5,C28H26O5,C1=CC(=CC=C1CCC2=CC(=CC(=C2)OC3=CC=C(C=C3)CCC4=CC(=C(C=C4)O)O)O)O,"4-[2-[4-[3-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]benzene-1,2-diol",0,0,C28H26O6,10253626.0,CCCCCCCCCCCCCCOCCCCCCCCCCCCCCOOOO,CCCCCCCCCCCCCCOCCCCCCCC,0,
172871196,426.5,C28H26O4,C1=CC(=CC=C1CCC2=CC=C(C=C2)OC3=CC(=CC(=C3)O)CCC4=CC=C(C=C4)O)O,3-[2-(4-hydroxyphenyl)ethyl]-5-[4-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenol,0,0,C28H26O5,11953464.0,CCCCCCCCCCCCCCOCCCCCCOCCCCCCCCOO,CCCCCCCCCCCCCCOCCCCCCO,0,
172871192,442.5,C28H26O5,C1=CC(=CC(=C1)OC2=CC(=CC(=C2)O)CCC3=CC=C(C=C3)O)CCC4=CC(=CC(=C4)O)O,"5-[2-[3-[3-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]benzene-1,3-diol",0,0,C28H26O6,10253626.0,CCCCCCOCCCCCCOCCCCCCCCOCCCCCCCCOO,CCCCCCOCCCCCCOCCCCCCCCO,0,
172871191,442.5,C28H26O5,C1=CC(=CC(=C1)OC2=CC(=CC(=C2)O)CCC3=CC=C(C=C3)O)CCC4=CC(=C(C=C4)O)O,"4-[2-[3-[3-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]benzene-1,2-diol",0,0,C28H26O6,10253626.0,CCCCCCOCCCCCCOCCCCCCCCOCCCCCCCCOO,CCCCCCOCCCCCCOCCCCCCCCO,0,
172871190,458.5,C28H26O6,C1=CC(=CC(=C1)OC2=CC(=CC(=C2)O)CCC3=CC=C(C=C3)O)CCC4=CC(=C(C(=C4)O)O)O,"5-[2-[3-[3-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]benzene-1,2,3-triol",0,0,C28H26O7,172870813.0,CCCCCCOCCCCCCOCCCCCCCCOCCCCCCCCOOO,CCCCCCOCCCCCCOCCCCCCCCOC,0,
172870967,458.5,C28H26O6,C1=CC(=CC=C1CCC2=CC(=C(C=C2C3=CC(=C(C=C3CCC4=CC=C(C=C4)O)O)O)O)O)O,"4-[4,5-dihydroxy-2-[2-(4-hydroxyphenyl)ethyl]phenyl]-5-[2-(4-hydroxyphenyl)ethyl]benzene-1,2-diol",0,0,C28H26O7,172870813.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOOOOOO,CCCCCCCCCCCCCCCCCCCCCCCC,0,
172870878,408.5,C25H28O5,COC1=C(C(=C(C=C1CCC2=CC=C(C=C2)O)CCC3=CC=C(C=C3)O)OC)OC,"4-[2-[5-[2-(4-hydroxyphenyl)ethyl]-2,3,4-trimethoxyphenyl]ethyl]phenol",0,0,C25H28O6,69709799.0,COCCCCCCCCCCCCCCOCCCCCCCCOOCOC,COCCCCCCCCCCCCCCOCCC,0,
172870870,378.5,C24H26O4,COC1=CC(=C(C=C1CCC2=CC=C(C=C2)O)CCC3=CC=C(C=C3)O)OC,"4-[2-[5-[2-(4-hydroxyphenyl)ethyl]-2,4-dimethoxyphenyl]ethyl]phenol",0,0,C24H26O5,10905311.0,COCCCCCCCCCCCCCCOCCCCCCCCOOC,COCCCCCCCCCCCCCCOC,0,
172870727,622.7,C42H38O5,C1=CC(=CC(=C1)O)CCC2=CC(=CC=C2)OC3=CC(=CC(=C3)CCC4=CC=C(C=C4)O)OC5=CC=CC(=C5)CCC6=CC(=CC=C6)O,3-[2-[3-[3-[2-(4-hydroxyphenyl)ethyl]-5-[3-[2-(3-hydroxyphenyl)ethyl]phenoxy]phenoxy]phenyl]ethyl]phenol,0,0,C42H38O6,121274659.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOCCCCCCCCCCCCCCO,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOCCCCC,0,
172870704,426.5,C28H26O4,C1=CC(=CC=C1CCC2=CC(=C(C=C2)C3=C(C=C(C=C3)CCC4=CC=C(C=C4)O)O)O)O,2-[2-hydroxy-4-[2-(4-hydroxyphenyl)ethyl]phenyl]-5-[2-(4-hydroxyphenyl)ethyl]phenol,0,0,C28H26O5,11953464.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOOOO,CCCCCCCCCCCCCCCCCCCCCC,0,
172870694,426.5,C28H26O4,C1=CC(=CC=C1CCC2=C(C=C(C=C2)C3=CC(=C(C=C3)CCC4=CC=C(C=C4)O)O)O)O,5-[3-hydroxy-4-[2-(4-hydroxyphenyl)ethyl]phenyl]-2-[2-(4-hydroxyphenyl)ethyl]phenol,0,0,C28H26O5,11953464.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOOOO,CCCCCCCCCCCCCCCCCCCCCC,0,
172870671,454.6,C30H30O4,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)CCC3=CC=C(C=C3)O)OC)CCC4=CC=C(C=C4)O,4-[2-[4-[4-[2-(4-hydroxyphenyl)ethyl]-3-methoxyphenyl]-2-methoxyphenyl]ethyl]phenol,0,0,C30H30O5,121459671.0,COCCCCCCCCCCCCCCCCCCCCOOCCCCCCCCCO,COCCCCCCCCCCCCCCCCCCCCOO,0,
172870661,454.6,C30H30O4,COC1=C(C=CC(=C1)CCC2=CC=C(C=C2)O)C3=C(C=C(C=C3)CCC4=CC=C(C=C4)O)OC,4-[2-[4-[4-[2-(4-hydroxyphenyl)ethyl]-2-methoxyphenyl]-3-methoxyphenyl]ethyl]phenol,0,0,C30H30O5,121459671.0,COCCCCCCCCCCCCCCOCCCCCCCCCCCCCCOOC,COCCCCCCCCCCCCCCOCCCCCCC,0,
172870648,458.5,C28H26O6,C1=CC(=CC=C1CCC2=CC(=C(C=C2O)C3=C(C=C(C(=C3)O)CCC4=CC=C(C=C4)O)O)O)O,"2-[2,5-dihydroxy-4-[2-(4-hydroxyphenyl)ethyl]phenyl]-5-[2-(4-hydroxyphenyl)ethyl]benzene-1,4-diol",0,0,C28H26O7,172870813.0,CCCCCCCCCCCCCCOCCCCCCOCCCCCCCCOOOO,CCCCCCCCCCCCCCOCCCCCCOCC,0,
172870613,486.6,C30H30O6,COC1=C(C=C(C(=C1)C2=CC(=C(C=C2CCC3=CC=C(C=C3)O)O)OC)CCC4=CC=C(C=C4)O)O,4-[4-hydroxy-2-[2-(4-hydroxyphenyl)ethyl]-5-methoxyphenyl]-5-[2-(4-hydroxyphenyl)ethyl]-2-methoxyphenol,0,0,C30H30O7,10006248.0,COCCCCCCCCCCCCCCCCCCCCOOOCCCCCCCCCOO,COCCCCCCCCCCCCCCCCCCCCOOOC,0,
172870528,458.5,C28H26O6,C1=CC(=CC(=C1)OC2=C(C=CC(=C2)CCC3=CC=C(C=C3)O)O)CCC4=CC(=C(C(=C4)O)O)O,"5-[2-[3-[2-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]benzene-1,2,3-triol",0,0,C28H26O7,172870813.0,CCCCCCOCCCCCCCCCCCCCCOOCCCCCCCCOOO,CCCCCCOCCCCCCCCCCCCCCOOC,0,
172870523,442.5,C28H26O5,C1=CC(=CC=C1CCC2=CC(=C(C=C2)O)OC3=CC=C(C=C3)CCC4=CC(=C(C=C4)O)O)O,"4-[2-[4-[2-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]benzene-1,2-diol",0,0,C28H26O6,10253626.0,CCCCCCCCCCCCCCOOCCCCCCCCCCCCCCOOO,CCCCCCCCCCCCCCOOCCCCCCC,0,
172870522,442.5,C28H26O5,C1=CC(=CC=C1CCC2=CC(=C(C=C2)O)OC3=CC=C(C=C3)CCC4=CC(=CC(=C4)O)O)O,"5-[2-[4-[2-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]benzene-1,3-diol",0,0,C28H26O6,10253626.0,CCCCCCCCCCCCCCOOCCCCCCCCCCCCCCOOO,CCCCCCCCCCCCCCOOCCCCCCC,0,
172870521,458.5,C28H26O6,C1=CC(=CC=C1CCC2=CC(=C(C=C2)O)OC3=CC=C(C=C3)CCC4=CC(=C(C(=C4)O)O)O)O,"5-[2-[4-[2-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]benzene-1,2,3-triol",0,0,C28H26O7,172870813.0,CCCCCCCCCCCCCCOOCCCCCCCCCCCCCCOOOO,CCCCCCCCCCCCCCOOCCCCCCCC,0,
172870518,458.5,C28H26O6,C1=CC(=CC(=C1)O)CCC2=CC(=C(C(=C2)O)OC3=C(C=CC(=C3)CCC4=CC=C(C=C4)O)O)O,"2-[2-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]-5-[2-(3-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C28H26O7,172870813.0,CCCCCCOCCCCCCCCOOCCCCCCCCCCCCCCOOO,CCCCCCOCCCCCCCCOOCCCCCCC,0,
172870516,442.5,C28H26O5,C1=CC(=CC=C1CCC2=CC(=C(C=C2)OC3=C(C=CC(=C3)CCC4=CC=C(C=C4)O)O)O)O,2-[2-hydroxy-4-[2-(4-hydroxyphenyl)ethyl]phenoxy]-4-[2-(4-hydroxyphenyl)ethyl]phenol,0,0,C28H26O6,10253626.0,CCCCCCCCCCCCCCOCCCCCCCCCCCCCCOOOO,CCCCCCCCCCCCCCOCCCCCCCC,0,
172870512,442.5,C28H26O5,C1=CC(=CC=C1CCC2=CC(=C(C=C2)O)OC3=C(C=CC(=C3)CCC4=CC=C(C=C4)O)O)O,2-[2-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]-4-[2-(4-hydroxyphenyl)ethyl]phenol,0,0,C28H26O6,10253626.0,CCCCCCCCCCCCCCOOCCCCCCCCCCCCCCOOO,CCCCCCCCCCCCCCOOCCCCCCC,0,
172870481,458.5,C28H26O6,C1=CC(=CC=C1CCC2=CC(=C(C=C2O)O)C3=C(C=C(C(=C3)CCC4=CC=C(C=C4)O)O)O)O,"4-[2,4-dihydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenyl]-6-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C28H26O7,172870813.0,CCCCCCCCCCCCCCOOCCCCCCCCCCCCCCOOOO,CCCCCCCCCCCCCCOOCCCCCCCC,0,
172870466,454.6,C30H30O4,COC1=CC=C(C=C1)CCC2=CC(=C(C=C2)O)C3=C(C=CC(=C3)CCC4=CC=C(C=C4)O)OC,2-[5-[2-(4-hydroxyphenyl)ethyl]-2-methoxyphenyl]-4-[2-(4-methoxyphenyl)ethyl]phenol,0,0,C30H30O5,121459671.0,COCCCCCCCCCCCCCCOCCCCCCCCCCCCCCOOC,COCCCCCCCCCCCCCCOCCCCCCC,0,
172870465,454.6,C30H30O4,COC1=C(C=C(C=C1)CCC2=CC=C(C=C2)O)C3=C(C=CC(=C3)CCC4=CC=C(C=C4)O)OC,4-[2-[3-[5-[2-(4-hydroxyphenyl)ethyl]-2-methoxyphenyl]-4-methoxyphenyl]ethyl]phenol,0,0,C30H30O5,121459671.0,COCCCCCCCCCCCCCCOCCCCCCCCCCCCCCOOC,COCCCCCCCCCCCCCCOCCCCCCC,0,
172870463,454.6,C30H30O4,COC1=CC=C(C=C1)CCC2=CC(=C(C=C2)OC)C3=C(C=CC(=C3)CCC4=CC=C(C=C4)O)O,4-[2-(4-hydroxyphenyl)ethyl]-2-[2-methoxy-5-[2-(4-methoxyphenyl)ethyl]phenyl]phenol,0,0,C30H30O5,121459671.0,COCCCCCCCCCCCCCCOCCCCCCCCCCCCCCCOO,COCCCCCCCCCCCCCCOCCCCCCC,0,
172870408,366.4,C22H22O5,C1=CC(=CC=C1CCC2=CC(=C(C(=C2O)O)O)CCC3=CC=C(C=C3)O)O,"4,6-bis[2-(4-hydroxyphenyl)ethyl]benzene-1,2,3-triol",0,0,C22H22O6,15784962.0,CCCCCCCCCCCCCCOOOCCCCCCCCOO,CCCCCCCCCCCCCCOOO,0,
